Palabra,Largo de la Palabra,Tiempo A[s],Tiempo B[s],Tiempo A[ms],Tiempo B[ms]
abbacbbcbbacbbaabccccbbbcaaabaaaccaaaccbbabbcabbccbcbcbcbcacacbcbcbacbbaabcbcccabcaaabccaabcbcbabbbbbcbacacbcbacbbbbaabbcbabbbaacbcccacccacacbcbacabbababcabcaaaccaacbbbaaaacabbcaababbaccacbccaccaaaacaabcbaabaabacacaabbcccbabbbbcaccaabcbbcacbbbaaabbabcbcbbabbccbcccabaabbcbbcacbcbacabccacaacaacbbaaccaaaccabccbaacabb,315,1.458286000,0.012597000,1458.286,12.597
abbbbbbaaacbcaccaaaaabbbacabbabcbaababbaacbbccabcccabcbaacaacbacbcacaaaacaaabbbbabcbabaabbabbcbcbbcacbcbcaccacbabcbcbacccacccbaccbbbbbcaacbbaabcbccbbacaaaccabbcbacbcaccbbbccbbacbbcaccbbccacbacaabbcabccaaabbcababbccaabbbcaabbbbccbbbbbbcabccccaaabcabaacbbbbcbcaaccbcbabcba,270,0.942196000,0.007603000,942.196,7.603
cbaacabcaacaaaaaaaaaccbcaccbcbccacacacbcbbaaacccbccbabcbaabbbbcaccbbbcbacacabbbcacacaabccabcbbbbbaaccaaabbacbccacccbbcabcbcaacbaacbacbbcbabcccacbbbbacccabcacccccccbcacbbacacaabbacccaaccccbabababbbabbbbaaabababaccbaaacccaacabcbbccbaaaabaaccacbaccababcaaacaacabcacbabcbbbccbccaabba,279,0.983940000,0.007630000,983.940,7.630
acaaccbcacacaccaabacacabbbacaaaccbcbbccbccaacaacccbbcbbcaacbcbaacaabaccbbcacaaabacbcccacbcaacccbabccacbbcaabaacbacbaaacbcbcccabaaaabbcacccccbabbbbabbcaaaaabaabcaaaaacaaacabbccbbbbbbaaabcbcabccbbcaccacaaabababbcaaaaabbabcabaababbaaccabbabcbcccbbaccabbcacbbcbcacabbacaabbacabcbabccacccbbbaabccacaacccabacaaabaaabcaaaacbbabcaaacaababbaabbaacacababbccacbaabccbcaaccacabaccbbaacbbabaaabcacabccbacbaccbbaaabbabaaaaacaabcbbcbbccbbbaabaaacbcccbbcbaacacbbaca,449,4.582442000,0.030343000,4582.442,30.343
bbccbaacaaabaaacacbbcccbbbbbbcbbbabbcbbababaaaacaaabbcaabacbcabccbbaccbbacbbabcbcbbbcbcbacacacbcbaaabbbbcccbbabccbaaabaaccbcaaabbbbaccbabaacbccccabbbbcaababbcbaaaccabcababcabbabbcbbbbacbbaacbcbcbacabbcccababcbccbbbacacaabbbbbaaaccaccabaaccbaacbacacbabaabacaccbbccbbcabcbbacaabbabaccabccbbcbccabccabbabaaaccccbabacbcccabacabaccacbbbcbbbbcbbccbabbabcbbcabaaaccbacbbbababcbbccccbbbbabcababbabccbbbcbcaacbcbbbabbcacbcbbacaccaaaaccbabbabbbbcabcacbacccaaabbbcaacbaacabbccabbacacbbaccbbbbaccccbcb,489,5.794123000,0.031662000,5794.123,31.662
ccbccccababaaccacabcaacaaabacaacacbcbcbacbbaacbabbbbbaabcbbbbcbcabbbcbaacbabaacbaabcccbaacacbababccbbacbbccbaaaccabcbacacaabaababaaaaaaabcaaaccabcbbbaccabaccacbaccbaabcaabcbbaabccbcbccccaabcacccaaabbbacbbcbcbbcbbcaacbaacaacbcbbaacbacbccbcaacacccccbcccabacbabb,259,0.783156000,0.006803000,783.156,6.803
bcbbcbbbcabbbcbbbaaacacbabbccabcbabbabcacabccaccbaaabacbcaabbcccbcabbcbababbaacacbcbabbcacbbbaabbbbbbcbacaabaacabcacacbbcbbcbbbbbbacccabbbaccbcacbccabacaaabcbbaaccccabccbabaabbccbcaccbacaaabcbabacbbbbbaacbbaaacbcccacacbacbaabacccbbcbaaabaaababbabbbccccabcababacaaaaccbbcbacaabacbcbacacbcbcbbbacaaacabcaabcccabbbabcbcccbccccacbabaaaaabccbbabcbbbabbabbbcbcccabbcacaccccacccaabbacbccabcaaabaabbacbbcccccabbcc,405,3.230983000,0.021010000,3230.983,21.010
bbbcaba,7,0.000032000,0.000012000,0.032,0.012
babbbbab,8,0.000031000,0.000012000,0.031,0.012
caaccbbbcaacacabccbababaaccacbccbbbabbcbaabacbbaaaabbbbacccbccacbbabaacaaabaabbcaaaaabbaaccccbbacbcabbcbabcacbabbcacaaaaccbbbcbbcbcaabbaabaaaccbcacacbcacbbbbccbbba,163,0.203685000,0.002816000,203.685,2.816
cbaaaabcbbbcacacbaacaccabbabbabccccbcacacaabbbbaccacaccbcbbabcaaaacbbacccccbacaaccacccbaabbaacabbcbbcbacbbabbaabbaacbaaacacabbaccbaaabbaacbabbbaababbbacbbacabbcbcbbbccaccaaabbbabaacbcababcbabbbaacbcbbccbccbaabbbaaabcacbacbbaabccbabccbbbcbaaaabbbaababccbaabaabbbbbccbbcababacbbbbbbcaabacaaaabacbcbbabcaaabcbbbcaccbbbaacabbaaccaccbbcaabacbababbbbcaacabcbcaaabbcbcccbcaacbcccacaccaaacbabcaacccba,392,2.918701000,0.017191000,2918.701,17.191
ccbabaacbcccacccbbaccbbbaabbabcbbabacbbbcaccbacccbbabbbcbbccbaacabbbacbaaacccbbacbababcbabaaabaabababccabccbcaabbabbabcbacbbbbcacccbccccbcbbcbcaaaacaaabcccaccaaaccacbabacbccabbbcacacacccaccbbacbacbcabcaaabcababcaacccaaccbbcabbabaccbccaabacbbacaccbaaababccaacbcacaaaaacccaaaabcabcaccbacbcaacccacbbababbbaabaaaccbaaccccaccbbbaaaabbbabaccaaccbbcabcababbcccacbbabbcbabab,366,2.282584000,0.017706000,2282.584,17.706
bccaaccbbcaaccabccababbbcbcabcaabbbccbacbbaabcacabcaccccaccaaaccabbccacbabaacbbbaaabccbbacccccbcccbccbbabbbcbcbcabbccbacbcaacaacbbcaabaaacabcacabcaacbcbccbaccbcccabaabacccbcacbacaabbbabacaacbacbacabbacccbbbccbbcacacbccbbaccc,224,0.510889000,0.004696000,510.889,4.696
abcbbabbabacabcbabcbbaababcccabcbbcabacbbcacbbcccbbababcbacabbaaccababcaacbbbcbbacbbaabccbbbcbabcccaacacbcacbbcaaccccabbcacaabbabaacacacbbcbaccabbabcabaacaabcaabcaacbabbccacbabaabbbaabacbacaccccabcbcacaccbaaabcaacbaccababcbacbaccbcbaacbaacbcacbcabaaaaacbbcbbccbbacccaaaabccbabcabababbcaaabacbaabccbcbccbcaabcacbcccabcbcabcaacbbbabccbaccccbcaabcbbcaccacbccbacbccbbabccacbbcbcaacbccbbbbbbccccbbabacaccccbaaabaccaacaabbcbaabbacbbcabcba,432,3.926486000,0.022875000,3926.486,22.875
aaccbaccccccbbbbacccbababbccabcbaacc,36,0.002494000,0.000145000,2.494,0.145
caaccbcabacbabbbacabbcbccbcababbccacbbacbcbbccaccaccaacabbaacaabc,65,0.014031000,0.000521000,14.031,0.521
aaccbacbacbbabbbabbaaccbcbbcbabbaacabaacbbbccabaaccacccaacbbcbaccbcacccaaabacbbcacbcbbbacabbaabababbaccbbbaacabcccccbccacababcaacacbbaacbbbcabacaa,146,0.138944000,0.001997000,138.944,1.997
cacbbaabcbbacbababcbbbaaaaaaaacbcbbbabcbaccaaaaaaacbaacccbabacbccaccaaacabcbbcaacbbcabaaaabcbcbbaabbabacacaccbcabbcbbccabbccaacbaacacbbccaccbacbccbaacbcaccbbcacbbaaaababbbccabacbaaaabaccccbcaacaaacbccccaabccaccaacacaccaabccaacccbabcccacbc,238,0.599458000,0.006151000,599.458,6.151
bbcbcabaccacbaccacccbaabbbcbcabcaabcabaaacbcababaccccccbabcbaccacbaabcccccbabbbaacbabaabbcbbabacaaaaccaacccabcbbcbbbcaccbbabbcaaaacccbccaccabcbbaaacbbabbbbabbacccbcabccbbbcbcaacaaabcaaabaacaacabbabaabccacbcbcbccbcbaaabbaaacabbcbababbaacccaccbabccabababbacbcacabccbbaacbcbacaacbbaabcabbcbbcacbabbacaaacaaaaabccacccaacbababcbbcabcbbaabcccccacbcbabbcccaacbcacacabacbbababcbaacbcacccccbb,383,2.694729000,0.017995000,2694.729,17.995
babbbaabcacbccbbbbbbccaaabcbbcbbcbbcaaccaababacaabcccbbcacbbabacaccbccbacbacaaabccabbaccbcbbbaacbcabbbbcbabbcccccccabaaaaabcbccbcccabcbcbaacccb,143,0.123820000,0.001951000,123.820,1.951
cabbcaacacbccabbacbbaaabbb,26,0.000808000,0.000077000,0.808,0.077
abacbbccacbaccacbcaaacab,24,0.000665000,0.000066000,0.665,0.066
bcacbbabaabcabbbaabccabcacabcbacabaacbbccbbaaacabcbcacbacbcccbaa,64,0.011249000,0.000548000,11.249,0.548
bacccabbbacaabacabccaacccacbabaacacaccbccbcaaabbcab,51,0.006765000,0.000298000,6.765,0.298
baacbaabacbcbbcbbcbbaaccacbcaacbbcabcababacaaabaaacabbcbcacaccaaaccaccacaaaabbcbaacaacaabcbaccaabbbabbaaacccbcaabbbcbbcacbbcbcbccbababaccccbbaaccbcbaaccacaaaabbcbbabbacccaabaabbcccccbbcacababaccaaacbbbbaaababbabccbccbaaccbbcabbabbbbccbcbbabaacabcbcbcbbbabbabcccaabaccbcbcacbacbccbbcccbcabaacaccbbacabaaaaaaacabbbbcbbbbaacbcabccaabacbabcacacaccbaccbcccacbcabbcbccccbcbbbaccbabaaababaabaaaaabaacbcbcccb,400,2.855299000,0.017384000,2855.299,17.384
acccaaaccccbcbccababbccaacbacaacccabaaacbaccaaabababaababaacccbabaaabbcabcbabacabacaccbcabaccababcbaabbbacbacabcabbcabcbacbcacaaabbacbcbcbcccbabbbaabbbcaccacbbababcbbaccacbabccccbbbccbacacabacbcacbcaaaccccccbaabacbacacacabcbaabbabbbbbbaaacbbaccabacaabbaabcbabbcabbbbaacababcbacbbcabbbabcababaaacabcbcccbacaabacacbacbcbcacbccbbabbbccaccbbaaacbccaacacacbaabbccabcbabbbbaccaabaabbbabbaaccbbcaccbbbaabcabacaccaaabbacacbacaacbaabaacacbcbccabccbcbbacba,446,4.157446000,0.032104000,4157.446,32.104
acacccaccaaacbaccccacbcacbacaccacbcbcbbcaccbbacccbcabcbbc,57,0.008525000,0.000331000,8.525,0.331
bbabcaababacbaaaabacbbaaacccabcbbbccccaacbaacbabbcbcaabbcabbcbaabccccacbaaaacaaabaabacacbaaacbccbbabacbaacbacaacbbabcaabaabbabaabbacbbcacbcbaccaaaaacacaccbabacabaacbbccbaabaaacabbbabaacbcbaaabcabbbaaabcaaabbcbabaacbccccbcaccccccbcabcacbabacccaaabbcabbcbcaacbaaaabcccbcaabaabcaccbcbcabbbcbccacaabbbbaacabcbccabcbabcbbbccbabbccccbaaaabaaaabcabacbaaccbaabbaabccbcacbccbbaacccccaaacababaccbbacaccbbbbababbbccbccccbacbbcabccabacaacbabbabacbacaccc,441,4.225316000,0.026322000,4225.316,26.322
baabcbbbbbcbbbacbcabbaaabaabacbbccaccacbbbbacbbaababacaacabbbabbbbcbcbccbaabaaacbabaacbbacbbacbaabbaccbcbbacbcacabcaccbabbccccbbabbbaabcbbccbabaabbcaacaabacbcaabbbbcaabbcaccbcccbbcccaacabbaabbcbcccabcbcbacbaaaacbbbcacaacbbbacababcbcbcccaabaabaccbacabbbabcbbbabbcbcaaabccccbaabacaaaccaabaaccaabccccababcaacbbcbbcbaabbcabcaacbbcbbcaaabcabaaaaaaaccccacbbaaccaccbcbcca,364,2.306133000,0.017708000,2306.133,17.708
abccbbbaccaaabbbccaabbbaacbbcccbabbaaacaaabaabbbcaaccacaaabbcabbbbacabbcaaaababcbcbcbbaabcccaaba,96,0.040824000,0.000971000,40.824,0.971
ccaacaccacaccbcaccbcbbbacbacbbccabcccabcbabbcaabc,49,0.006233000,0.000283000,6.233,0.283
aaabcacabcacacabbbaabababcaccccbbbcabaabababcbaacbcbcaccbbcbcbcbabbcbccbcbcbbcbbaccbcabaacabcaabbaaaccbabaabbaababcababbbbbaacacacccacababaabcacacbbabbbcccbcbaaccbcbbababbcaaccaaacbb,182,0.269497000,0.003623000,269.497,3.623
cbaccacbccccbaccaabbbbbccabcbbaaaaaaacaabaaacccababcacbacabaabcacbccaaccbaacaaacccbcbbbbbabbccacbaccccccbbcaaabbaaccbbabbcbbbcabaab,131,0.103469000,0.001658000,103.469,1.658
abbbbbabbcbcbcccaabcccaaacabcaccacccbbcacbbabcbbacccaacaccaaccaaccacbaababaabcccccaccacabacbaacbacbccbaaacaacbbbcacbbcccbbacbcabacbacbcacccabccbacbcccababcccaccbaabccbcaaacbbbcccbcbbaacbbaaabbbbacbccbbcabcbabbbb,211,0.409492000,0.004881000,409.492,4.881
bbaabcbabbbaacbacbaacbbbbcccbbbaaccbbacbaaaaccbacaababaccacbbabbbccccbbbcaccccbcaacbbabcacbbcbbbbcbcaaccaabbcabbccaabcbaabcccaccacbccaccccbababbaababaabbacaa,157,0.187108000,0.002980000,187.108,2.980
caabcbcbbbcccaccbacbbccabcabcaabccbbbcabccbbaacabbbbbbbccbcbcbaaabaabcaccabcabbbbcabbacbcabbabccbbbccbccbaacabbcbcbaccbacaabcaabcaaabbcbbcbbcacacaaabbaabcbcccbccab,163,0.220529000,0.003085000,220.529,3.085
baacbbcabbbabcabcccacacccaabaaaaaaaababbacccacaabaaaccaabaaaabbbaccbcbbacaaabcbcbccbaccbbbacccaacbabacabbbcbaaccbbcccbcbacbbbacbabaabcccbbcacccbbacbbbbbabacbacabaacbcbcbabcabacaacacabacbacbbcbaccaccbaccbacaacaabbaabacabcbcbaaabcababaaaaccbccbbaaacabbabbcaaacaccbaabaabaccaaacccbbcbbacaacbcbcbaaababaaaabbcacacaccbabbabbacaaabacaccbcccbcbaccbbbacacaacababcbabccbbcccbbaacbaaaaacbbbbacbcbaabbacbccbbac,399,3.075197000,0.020250000,3075.197,20.250
baaaaacccaccacabbcbbaaaabccbbaaabbacacbccabacaccaaacccacabbbcababbaabbcccaaccccbaabacbbcaaaccbccbcabbccccccbbccbbbbacacbcbcbbcabcbcacccaacbaacbbabcacbbacabacccbcbbccccaccabaaacccbaccabbbcbacbacbabbcccccabbacabbaacabbcaabaaabbbaaaccaccabccaababacbccbbccabbabacbabcabbabbacccbcaabbcbacaccbacbcbabccabbcacaccbbbbaabccbaacaaaccabcaccaccaccbcabbbaacabbaabccbababcabbabcbbaabacbbabcaaaacbcabbccccbcccacccabbbbbabacaaacbcbbbbccaaaabaacabbaacbabb,438,4.135188000,0.027695000,4135.188,27.695
bbccbccbaccbbbccbbaacaaacbcaaccbababbacacaccbcabababbbabcbababcabbbcabbbaabbcacaabccbbbccbaaacbacbbbcaabccabcabccaabbcbbaabacccccbcccccacabcbccabcbaacbbcacababcbcbbabbcabababbcbaa,179,0.261482000,0.004158000,261.482,4.158
cbbcbbbcccbcbcacbbabaaabacccbacccacabbcacacccabbacccaaccbacabcccabbaabaccccbcaaabbbaaaacccabbccccbaaaabaccbbaacbaacbbcbcbaabaabbbabaccbba,137,0.123266000,0.002207000,123.266,2.207
cabcbbcbcaacbcaaaacabcacbcaacbaaaabcacabbccacabcccacbbabacbbbbccacccccbbacbcccbacbcbbaccbabbbbbcacabcacaacccaccbaabbbbbccacbbbaaaababbcaaabcaaccccabcbbbcacbbcabbbbaacabaa,170,0.222817000,0.003250000,222.817,3.250
cbcaacabaacbccaccbbacbcbaccaabbcacbbbcacccabaacbbbbabccccccbbcabacbacaabbbaccbbbbbcbcbbaaabababbcbabbaacbcaaaacacabaccaccbbacacccabcabcbaaabaacabcbbbccccbabcbbabccbcacaaaaccbacaacababbbcccacccacccbbbabacbbacaabbbbabbccbccaaaccaaccbabbccababcbcaaaabacccbcbabcacbcabccbcabbca,273,0.898990000,0.007538000,898.990,7.538
caacbcaabccaaababbcbbaacbbaccbccacabccacabacaaacbbabbbcccaabcacaabcacbcbcabcccbcabccbaabaacbabbaacacbbbabcaacaaccbacacac,120,0.082141000,0.001812000,82.141,1.812
caabbacaabbabacbaabccaccaccaabcacacbbcbbccccababccabacacccbaccbcabbabbbccacbbbcabcabbca,87,0.029713000,0.001075000,29.713,1.075
baacbcacaccacbccbcacacbaaaaabcbcccbbbabbabbacbbbbcccbaaccbbababbacacbaccabbbabcbcabcccabcaaacbbaaacaabcccacabcbabaabccaaaacabccbbacbcabacacaacabacaabbbcbcacabaabcccbcbbabcabccbbcaabcacacbacbcbaabccccaaacbcbcbbbababbcaccaabcbcbacbb,230,0.527286000,0.006474000,527.286,6.474
abaaabccabababccbcbbacbbabcbaccaaaacccaccbcccbcccbaaaacbacccbcaaaaabbcccacbbacbabcbcbaabcacbacbbaabacabaabaacccaababc,117,0.072981000,0.001465000,72.981,1.465
cbcaccbbbbbbcbaabcaacbbcbabbcabbbbaaaccaabacabcacaccbcbcbcccaacacacaaabccbbacacacaabbcaaacaacbbbcaacbbcbbbcabccbacacababbcbcbbccbcaaccabbaccbabcaccabcaaacaccccbbbcaaaaacbaacbabaabbbcbcabbacccbbbcbbcccbbcaaabbbbcaaaabbacbcbaccccbabcacbaaaaacbbabaccacbbabaabaccacbacacccaccbbccbabacaccaccabcbaaabbabcccccacaabcacbaaabbbabbbcbcbccbabbcabcaabcacbacacababbbbbabaacababccacaabbbacbacbccacbbcaaca,389,2.985556000,0.017653000,2985.556,17.653
cbcbacacccabbaaaccccabbabaabbccccaccbacccbcbaccbbccabbcabcccbbacbbcbcababbccabbabaaccacaabbbcbbccbbbbaabaaacbababbcbccbbabbacabaaaacabaabbacbbcaaabbacaccaacbbbbaacacabcbcaacbcbcbbccccbaabbaac,191,0.295101000,0.003906000,295.101,3.906
cbabacbcbbcbccbbcbcaacacbcbaccbccaccacbcccbbcacaccabccacbcacacacccbaaacbabcacccabacababcbcbaabccaabcaacacabccbbbaacaaacbcbbacbcbbabcaaabbabbcaacccbcaacaacacbccccbcabaaaaacabbabbcabbacbaabaabbcabbbcaaaabaabbaaabccccbacccbaacccaaabccbcaaaacaaccbcabaacabacaabbacacbaaacbcbbbabaaacbaaabbbccbcaccaaaaaaacbbcbacbbbbaacabcacbbaacaaaabaababbcaccabbccaabaaccbabaaccccaabb,362,2.159045000,0.015103000,2159.045,15.103
bacbbaacbabcbcbbcabbbbbaabaababbaabcababcaacaaacaccacacccababaccaacbacbcacbbbacacccabcacbabaccabacaccbcccbaaccabacacababbcbaaaabaaacabbbbcbcababcccacabcacbaabcccbabbcacabbbaabacccbcbcabcbcbabbcbaaaccaaaabcaacccbabbabbcbcbbcbbbbcccacbbbcabbbccbcbbaabbccbcabbabaaacbcbcaacacbbcbabaaabacaabaacabaacabacbcccbccbabcacabcbbacabcbabacabbccaaacbbbaabbcbabaababbaabcbccbabbabcbcabbbccbbccbbccbaabbbbcccaabcaaabaabababaacacacabbccabbbcbcbcacabcacaaaccabbaabbaaababbacacbcbcbaaaaaab,471,5.073212000,0.028542000,5073.212,28.542
bacacbbccbacbbbcbcbbcaccbcccbbcbcaaabcaaccbccbcbcbaabacbacbbabcabbabcbaacabaabbccbaacbcacbccababbccabaaccaccbccabbbcacbcccabcbcaacacabbcaccaacbbabbacaaaccaacaabaacaaaccaaccabaabbcacabcbbbcacacababbaabacbcbbabbbccbcaaacbabcbacbaacccbccacbababcbbcbbccbcbbccaacacccbabccacccbbbcbaaaaccbcccacbcaababccccaabbaaababacbaabaacbabccbbcabcbbcabcabcacbcaabbbbcbacabababaccbcaaaaababcacacbabbccaaaababcbbbacbabbcbbcaccbabbacaacabcbabaaacaabbccbcbbbbccbbaaba,445,4.242863000,0.028972000,4242.863,28.972
ccbbcaacccbaccaacaabaababccacbcbcabcacaccbcccbbcbcabccbcbcacabbbacaacbaacbccacacacccbabacbcbccabababbcbbcbaabbbbababbbacabccaccaccccccbbcbcbbbbbaabcacbcaabcabcbbb,162,0.195238000,0.002763000,195.238,2.763
aabacaccbbbbbcabccbbcbbacbbccbabaabcaaacaacbbcacabaacbcacaaacbbabcabaaaacbacacaaabbbcacbcccaaabbcaaaaabcabcbaccccba,115,0.070562000,0.001464000,70.562,1.464
aacaaababccccabbccbbcacccaabcbcbbbaacacaabbbbccabbabaabbbaaccabbbababccacbbaacbaaaabbbccabacaacacbbccababaabbbcacbcbbaaaaaabccaacaccbbaabcbcabbcccabbbbaabbcbccacaccccabaaababbbbcbababaaabcacaacbbbb,197,0.344771000,0.004441000,344.771,4.441
bbbaacababaabacccccbcccbcbccabccbacaabacababbaccbbacaaaaababcacbbbcbcbacacccabaacbbbbcbbbcabbbbacabacabaabbbabbbcaacbcacbcbcbaaabbcbacbcbcccabbcb,145,0.134632000,0.002266000,134.632,2.266
cccaabbabaaccbcccaabbcabcaaacbccccacbacababcabcbaccbcbcccacaabcbacbccccacabbbaacaaababbacaccaaaccbcbcbbcbbcbccaaaaccaababacbcbcabbabcacbbabccbccabaccbabcccabbaaaccaabcccbbbbcaabbcaccbacacbabbabbcabaaabaacbbacbbcbaaaabaaccccacccaaacaaaacbacbccbabaaabccbbbbbbcbccbababccaabaccbabacccbccccbbcacbcbbbccccbccacbacaabcbcbbcabcbabcaccacbacbccccaaccaaccbabaaabbbcabaabaccbbabaababacacaaccaaaabaacccabcbbbabcbbcabbac,407,3.255653000,0.021007000,3255.653,21.007
aaacbbccabcbaabbccbaccbaacbbcabaabccaabccbabccbbaabbaccacbcbaaacaaaccccbcabbcbcbcbbcbbcaacbbccbcbabacaabacaabcccaaaccaabababbbcccabbbbbcbcabbcabaaabaaacabbbbcbbacacacacccabaccaaaaaaaababcbacacaccaaccbaabbcbbcbbabbbacbcccaccbbbbaabbccbbccabbbccabcaacbcacccaacaaacabaaababcaaccbacccbccaabacbaabacbaacbbbcbcbccacbbabbcbcabbabaabaacbbbcbacabacabbcababcccaaacacbacbbacacbcbbabacbcbcbaaccbacabbcaaacbbaaacaabaabcaabcaaabaaababccbcc,425,3.599499000,0.020846000,3599.499,20.846
abcccbccacccbaabaaabaababccbbcccbaacbacaabbabccaabacccabcbcbbccbaabcabcb,72,0.018063000,0.000623000,18.063,0.623
baaccaabbaaaabcaaacbacccbbacbaabbbccbcbbacaaacbbcccbacbbcaaababbaacbbbbbbaacbccbcaccbbaacbbbbacaacaabbccbaabcabbbbcacbacaabacccabaccccabcbccbbaccccacbbabacbcbbccccbbbaabbbacacbcaabcccaacacaccabbccaacacacbbacaabbcaaaabbcabbbbacaaacbaccbaabaabacbacacaabbaaaaccacabaccccccbbccbabaaabcacacccacaccaaccbbbcbbcbcacacacaaabccacbcabacbccaaaabbabaaabbcababaabbacbbbbcacbabbccbbbaaacccbabbc,379,2.475652000,0.015733000,2475.652,15.733
cabcbaabccaacbbaccbabcabcbbbbababaacccbabbcccbccabaaabcabaaccaabbabaabacbcacbacbcccacbabababcbaabccbccbaabcbcbbacbc,115,0.071855000,0.001473000,71.855,1.473
bacabbacbcbbaccbbcaaabbcbababbbbbccbcbacaabbaacbccbbcabcababaaabaccbabbcbacbbaacccaacabbcbcaacbcbbbbcabbabcbbccabcaccbcaabccccccccaaabbbccbccacccbccbbbccbbcccccbcbabacacabbcccabbcaaaaaaccbacaaaacbabcabbcacbbcbbcbacbabbacbbbccaabbaabbaaccbbcccabacacbbbbabbbbcbbabacbbbbccccccbccaacabcacbbabacabacbaacbabbacabbbbbcbbcaabcbac,322,1.506103000,0.011194000,1506.103,11.194
accacccabaaaacacbaccabacabacaabacabaaabbbacacbbcbaacbaabcbaaaccabbbbbccaabacccbabacababaabbcaaabccaabacabbabbbaacbcacbbcccccbcacababcaabbbccaaaaaccccaaccabcaaccaabccacccbbaaccacbaccaccaaaaaacacaabaabcbcaccbbbacacbcbcabcbaaccaabcaabbcacbcacaaaacccbbccaccaacbacbbccbacacbcccccabbaabacaccbaabcaccccbccaccabacabccacccababbababaacaabbcbccbacbaccacbccbcbcababbbaacacacbabbbacbbcbbacacccbaccabaccaacacbbacaccabbbcabbbbabcacbcbcccbccbacbcc,431,3.755038000,0.027320000,3755.038,27.320
babbbbcabcbbaacbbbbbacbbbbccacaaaaabbcaccaccccbabbcbbabccbcbbaaaaccabbbccacbcacaacabccabacbabaaccbbbbaccabccbaaabcacaabbbbbccaaacaccbbbcac,138,0.128151000,0.002280000,128.151,2.280
acbbaaabaaabbccaabbccbccaacccabccabacccaccacbacbbaccaaabccbacabccbbaccbaccaaacbacacababcbabccbbbaabaabccaaccccbcbbacaaacabbacbbbccaccacaabacaccaacacbcaccccbaabbcbbabcccabbacaccbcbbabccbabcbccaabcccababcabccaaaccbaaacbaccbcacbabacaccbaccbcbcbbcbaccaacbbcbcbacabcabbbaabbcaaaaccbacabcbcbccbccccccaabbacbccaabaaaa,310,1.375913000,0.009964000,1375.913,9.964
abaccaacaccaaccacababcbcababbaaaabbcbccaccacbbbacbbbbbcaccbbbbbbaccacaaaccabbbabacaaaaababaaabbbabbbbbccbbcbbbccbaac,116,0.074831000,0.001456000,74.831,1.456
bccacacbcbbccaccbaabccbbcccababbcbbaaaaccbbcccbbccbacacbcbacbccababbcacaaccacbbbaaaccbaaacabcbcababbbcbaacabccbbabbabaaacacbc,125,0.086276000,0.001580000,86.276,1.580
bcbabbbbcccbbaaccaaabbbcbcccaabaaabbaccabccbacccabbcbcccbcbababaaacaaaacaaacabacbabcabaccccaacbbab,98,0.045316000,0.001051000,45.316,1.051
bacabbacccacaaaccbbabaabcbcacbcbbbcaaaaabbbccabcacabaabaaabacbbabbbbabacaccbacccaabbcbacbcbbbcbabbacacbbcababbbbcbccacaaacabccbbabcccbacaaabbcabbbbabbbabcaaabccababccbaaabbabbbbacccbbaababbbcbbaccbcbaaabaababcccbbabbccbaaabbccbcaccaaaacacacacabbccaccbcbcacbaacaaacccabbccabcacbcbbbacca,285,1.020616000,0.009299000,1020.616,9.299
bcbabcacbcbaccbccbbcccbccaabbcaaacbabccbbcacbcacbcbbbacbbbbaccabccbbcabacabbaaaaacbccabccabcaaaababcaccccba,107,0.059099000,0.001575000,59.099,1.575
ccaabcbbcbcabcbbaaacbbbcbacaacbbcbabcccccaccaacaaabbbbaaabcbaabbcbbbabcacabbabaccbcbbacaababbaccaabbaabaacabccaabbcbabaccabbccacaaabbaabbcaccaccbcbcaababbbccccbabccccbcbabbbcabcabcbbababccbcccbacbacbbc,201,0.351808000,0.004084000,351.808,4.084
bcabbaaabccacbcaccccaaabaaacaaabbcbacbbaaabccbacabcaacbbbbccaccbaabacaacbcbacabbbbaaacaaabccacbabacababcaacbbbbabcbcbaabcabbccbcbcababbaababaabbabbccbcacbbbac,158,0.169980000,0.002370000,169.980,2.370
aaaaabcbcabbaacbacbccbccbbbbcbcababaacaaacaccbbaababbabaaabcacabcbbcbccccabccabbbaaacbacccbbccbbcbcababcacacaccbbbcbbaccabbcaccccbabacabcaacccbabccaaaaabcabbcbbabcbbcbcaacaabcbaacacacccbaccbcccbababaccbabbaabaccbacabbaccaabcbbcabcaabaccbacbacbcaaaacaaccbcccacaacabbbbbaaabaabcbcbacbaccbcbacbacccabbbaccbbbaccabbbcbccaacaabcbbbabbbacbbaaacbabbcacacbacbaacccbac,359,2.111625000,0.016729000,2111.625,16.729
babbccacaacbcacbcaaaccbabaccabaabbbbccaccaacbcbbabbaaacbcaaaabcacbcbbaabcbabbabccaacaccbaaccaabaabacbccabcacbccbccaccabaabbbccbbaacabbcbaacabacaaabacbabbccbabccccbacabccbbaaccbbcaccbacbacbbaccabbbaaccbacacbbccabbababacbacacbaccbababcbbcababbcabaacaaac,251,0.713576000,0.005776000,713.576,5.776
baabccabcbbabcbaacbcbcbcbabcbbbaaacbcacbcaacacbbccaacbcaabcabbcbcbcbabacbbaabaccababcaabaccbbccaccbaaaaccacccabbabcabbacaaababaabaacbcbcbbaaacbccabbcbccbcaccbacbcccccbbbcaccaaccaaaabccbcccbbccbaaacabbaababbababbacacccacbaabbccccbbbbacabccacaccbabbbaccacaccaabbcbccacbacbbabccccccbcaccab,286,1.066123000,0.008817000,1066.123,8.817
